30, 1.25, 8.75, 3.60, 5.58, 9.18, 772989.00, 345323.00
30, 1.25, 9.50, 3.61, 5.59, 9.20, 773363.00, 345507.00
30, 2.00, 0.50, 3.08, 5.58, 8.66, 599627.00, 261841.00
30, 2.00, 1.25, 3.40, 5.58, 8.98, 702321.00, 311205.00
30, 2.00, 2.00, 3.48, 5.59, 9.07, 730051.00, 324570.00
30, 2.00, 2.75, 3.52, 5.59, 9.10, 743195.00, 330914.00
30, 2.00, 3.50, 3.55, 5.59, 9.13, 751213.00, 334798.00
30, 2.00, 4.25, 3.55, 5.59, 9.13, 756531.00, 337358.00
30, 2.00, 5.00, 3.56, 5.59, 9.15, 759845.00, 338960.00
30, 2.00, 5.75, 3.57, 5.59, 9.16, 762369.00, 340185.00
30, 2.00, 6.50, 3.59, 5.60, 9.19, 764341.00, 341144.00
30, 2.00, 7.25, 3.58, 5.60, 9.18, 766121.00, 341997.00
30, 2.00, 8.00, 3.59, 5.60, 9.19, 767435.00, 342640.00
30, 2.00, 8.75, 3.59, 5.59, 9.18, 768549.00, 343178.00
30, 2.00, 9.50, 3.60, 5.60, 9.21, 769561.00, 343662.00
30, 2.75, 0.50, 2.91, 5.58, 8.49, 539949.00, 234783.00
30, 2.75, 1.25, 3.31, 5.58, 8.89, 676131.00, 298550.00
30, 2.75, 2.00, 3.43, 5.58, 9.01, 713123.00, 316386.00
30, 2.75, 2.75, 3.48, 5.59, 9.07, 729895.00, 324490.00
30, 2.75, 3.50, 3.50, 5.59, 9.09, 740463.00, 329596.00
30, 2.75, 4.25, 3.53, 5.60, 9.13, 747305.00, 332906.00
30, 2.75, 5.00, 3.56, 5.60, 9.16, 752297.00, 335332.00
30, 2.75, 5.75, 3.56, 5.60, 9.15, 755957.00, 337088.00
30, 2.75, 6.50, 3.56, 5.59, 9.15, 758667.00, 338390.00
30, 2.75, 7.25, 3.58, 5.60, 9.17, 760925.00, 339477.00
30, 2.75, 8.00, 3.58, 5.59, 9.16, 762673.00, 340326.00
30, 2.75, 8.75, 3.58, 5.60, 9.18, 764167.00, 341053.00
30, 2.75, 9.50, 3.58, 5.59, 9.17, 765293.00, 341598.00
30, 3.50, 0.50, 2.75, 5.58, 8.32, 485503.00, 210153.00
30, 3.50, 1.25, 3.23, 5.58, 8.81, 649343.00, 285702.00
30, 3.50, 2.00, 3.37, 5.59, 8.96, 695971.00, 308121.00
30, 3.50, 2.75, 3.44, 5.59, 9.02, 717493.00, 318488.00
